2,4,9,30.0,30.0,30.0,9.51781272888, ,-0.00320656201802,-0.00308571686037,-0.00272318138741,-0.00211895583197,-0.0012730397284,-0.000348596076947,0.00049121293705,0.00124638713896,0.00191692670342,0.00233966903761,0.00235145166516,0.00195227435324,0.0011421374511,0.000250419368967,-0.000393501570215,-0.000789625220932,-0.000937951728702,-0.000838480948005,-0.00049121293705,-5.93101867707e-05,0.000294064782793,0.000568911957089,0.000765231379773,0.00088302307995,0.000922286941204
2,4,9,60.0,60.0,60.0,9.51781272888, ,-0.00641312403604,-0.00617143372074,-0.00544636277482,-0.00423791166395,-0.00254607945681,-0.000697192153893,0.000982425874099,0.00249277427793,0.00383385340683,0.00467933807522,0.00470290333033,0.00390454870649,0.00228427490219,0.000500838737935,-0.000787003140431,-0.00157925044186,-0.0018759034574,-0.00167696189601,-0.000982425874099,-0.000118620373541,0.000588129565585,0.00113782391418,0.00153046275955,0.0017660461599,0.00184457388241
2,4,9,90.0,90.0,90.0,9.51781272888, ,-0.00961968582124,-0.00925715081394,-0.0081695439294,-0.00635686703026,-0.00381911941804,-0.00104578817263,0.00147363881115,0.00373916141689,0.00575077999383,0.00701900711283,0.00705435452983,0.00585682317615,0.00342641258612,0.000751258048695,-0.00118050468154,-0.00236887577921,-0.0028138551861,-0.00251544266939,-0.00147363881115,-0.000177930560312,0.000882194319274,0.00170673592947,0.00229569431394,0.00264906906523,0.00276686088182
2,4,9,120.0,120.0,120.0,9.37324714661, ,-0.0128527767956,-0.0123763438314,-0.0109470449388,-0.00856302026659,-0.0052020708099,-0.00128640187904,0.00204556947574,0.00502551067621,0.00767284305766,0.00934483017772,0.00939873512834,0.00783455837518,0.00465229852125,0.000963822472841,-0.00157773180399,-0.00313066923991,-0.00370826129802,-0.00331050809473,-0.00193740939721,-0.000231702331803,0.0011638761498,0.00224932609126,0.00302464747801,0.00348984031007,0.00364490458742
2,4,9,150.0,150.0,150.0,8.76505661011, ,-0.0161743480712,-0.0156160630286,-0.0139412106946,-0.0111087011173,-0.00662840018049,-0.00146282091737,0.00293073197827,0.00657205889001,0.0096973432228,0.0116752656177,0.0117645934224,0.00993498321623,0.00582447601482,0.00104206136893,-0.0019357559504,-0.00372465420514,-0.0043762489222,-0.00389053951949,-0.00226752646267,-0.000258500454947,0.00138524814975,0.00266371923499,0.0035769129172,0.00412482907996,0.0043074679561
2,4,9,180.0,180.0,180.0,8.27972793579, ,-0.0194282084703,-0.0187951922417,-0.0168961435556,-0.0136541537941,-0.00815185625106,-0.0018417724641,0.00359385996126,0.00815504137427,0.0118417711928,0.0140867577866,0.01419125963,0.0120908981189,0.00701773213223,0.00118292216212,-0.00221899501048,-0.0042435657233,-0.00497928168625,-0.00442614266649,-0.00258414866403,-0.000304929155391,0.00155988673214,0.00301029905677,0.00404630787671,0.0046679135412,0.00487511511892
2,4,9,210.0,210.0,210.0,7.4441113472, ,-0.0228041447699,-0.0221454296261,-0.0201692841947,-0.0167864877731,-0.0109327547252,-0.000765508098993,0.00524873007089,0.0100877368823,0.0140023147687,0.0162675324827,0.0162770040333,0.013943948783,0.00823317375034,0.00171680282801,-0.00207466678694,-0.0042984271422,-0.00515973707661,-0.00465859659016,-0.00279500521719,-0.000462256633909,0.00144635583274,0.00293083209544,0.00399117218331,0.00462737632915,0.00483944453299
2,4,9,240.0,240.0,240.0,6.5198559761, ,-0.0230701621622,-0.022411365062,-0.0204349756241,-0.0170517098159,-0.0111966012046,-0.00062242068816,0.00541959889233,0.0102557260543,0.0141648165882,0.0164228435606,0.0164218600839,0.0140739204362,0.0083300517872,0.00177145225462,-0.0020505762659,-0.00428694067523,-0.00515844300389,-0.00466508418322,-0.00280686398037,-0.000477933994262,0.0014275542926,0.00290960073471,0.00396820530295,0.00460336823016,0.00481508905068
2,4,9,270.0,270.0,270.0,5.7953543663, ,-0.029527977109,-0.0288691818714,-0.0268927942961,-0.0235095527023,-0.0176547132432,0.0024566645734,0.00918476842344,0.014023501426,0.0179364513606,0.0201945751905,0.0201937258244,0.0178459826857,0.0121025517583,0.00189499149565,-0.00218865973875,-0.00442485883832,-0.00529622752219,-0.0048027667217,-0.00294447620399,-0.000615496013779,0.00129003322218,0.00277211144567,0.00383073883131,0.0044659152627,0.00467764073983
2,4,9,300.0,300.0,300.0,5.21581888199, ,-0.0329146571457,-0.0322558581829,-0.0302794724703,-0.026896238327,-0.0210415013134,0.00408130604774,0.0111672431231,0.0160021558404,0.019909447059,0.0221675690264,0.0221667215228,0.0198189783841,0.0140755465254,0.00195995462127,-0.00226068706252,-0.00449688592926,-0.00536825507879,-0.00487479427829,-0.00301650352776,-0.000687523337547,0.00121800589841,0.0027000841219,0.00375871150754,0.0043938877061,0.00460561318323
