2,4,9,30.0,60.0,60.0,9.51781272888, ,-7.62939e-06,-126.833,-253.666,-253.666,-380.5,-507.333,-507.333,-491.399,-475.465,-475.465,-459.531,-443.597,-443.597,-142.128,159.34,159.34,460.808,762.277,762.277,555.987,349.696,349.696,143.406,-62.8842,-62.8842,-269.174,-475.465,-475.465,-396.221,-316.977,-316.977,-237.732,-158.488,-158.488,-79.2441,-3.8147e-06

2,4,9,60.0,120.0,120.0,9.51781272888, ,-1.52588e-05,-253.666,-507.333,-507.333,-760.999,-1014.67,-1014.67,-982.797,-950.93,-950.93,-919.061,-887.193,-887.193,-284.257,318.68,318.68,921.617,1524.55,1524.55,1111.97,699.393,699.393,286.812,-125.768,-125.768,-538.349,-950.93,-950.93,-792.441,-633.953,-633.953,-475.465,-316.977,-316.977,-158.488,-7.62939e-06

2,4,9,90.0,180.0,180.0,9.16873455048, ,-1.52588e-05,-373.267,-746.535,-746.535,-1119.8,-1493.07,-1493.07,-1453.74,-1414.42,-1414.42,-1375.09,-1335.77,-1335.77,-471.255,393.257,393.257,1257.77,2122.28,2122.28,1532.83,943.381,943.381,353.931,-235.518,-235.518,-824.968,-1414.42,-1414.42,-1178.68,-942.945,-942.945,-707.209,-471.473,-471.473,-235.736,-1.52588e-05

2,4,9,120.0,240.0,240.0,8.30603313446, ,0.0,-454.643,-909.287,-909.287,-1363.93,-1818.57,-1818.57,-1774.85,-1731.14,-1731.14,-1687.42,-1643.7,-1643.7,-603.257,437.186,437.186,1477.63,2518.07,2518.07,1809.87,1101.67,1101.67,393.467,-314.734,-314.734,-1022.94,-1731.14,-1731.14,-1442.61,-1154.09,-1154.09,-865.568,-577.046,-577.046,-288.523,0.0

2,4,9,150.0,300.0,300.0,7.23575544357, ,-3.05176e-05,-512.118,-1024.24,-1024.24,-1536.35,-2048.47,-2048.47,-2017.91,-1987.35,-1987.35,-1956.78,-1926.22,-1926.22,-810.293,305.633,305.633,1421.56,2537.49,2537.49,1783.35,1029.21,1029.21,275.07,-479.069,-479.069,-1233.21,-1987.35,-1987.35,-1656.12,-1324.9,-1324.9,-993.673,-662.449,-662.449,-331.224,-1.52588e-05

