2,4,9,30.0,15.0,15.0,9.51781272888, ,-2.91038e-11,-0.000435166,-0.000870333,-0.000870333,-0.0013055,-0.00174067,-0.00174067,-0.00152318,-0.0013057,-0.0013057,-0.00108821,-0.000870731,-0.000870731,-0.000326923,0.000216886,0.000216886,0.000760695,0.0013045,0.0013045,0.00103263,0.000760761,0.000760761,0.00048889,0.000217019,0.000217019,-5.48522e-05,-0.000326723,-0.000326723,-0.000272269,-0.000217816,-0.000217816,-0.000163362,-0.000108908,-0.000108908,-5.44539e-05,0.0
2,4,9,60.0,30.0,30.0,9.51781272888, ,-5.82077e-11,-0.000870333,-0.00174067,-0.00174067,-0.002611,-0.00348133,-0.00348133,-0.00304636,-0.0026114,-0.0026114,-0.00217643,-0.00174146,-0.00174146,-0.000653845,0.000433772,0.000433772,0.00152139,0.00260901,0.00260901,0.00206526,0.00152152,0.00152152,0.00097778,0.000434038,0.000434038,-0.000109704,-0.000653447,-0.000653447,-0.000544539,-0.000435631,-0.000435631,-0.000326723,-0.000217816,-0.000217816,-0.000108908,0.0
2,4,9,90.0,45.0,45.0,9.51781272888, ,-5.82077e-11,-0.0013055,-0.002611,-0.002611,-0.0039165,-0.005222,-0.005222,-0.00456955,-0.0039171,-0.0039171,-0.00326464,-0.00261219,-0.00261219,-0.000980768,0.000650658,0.000650658,0.00228208,0.00391351,0.00391351,0.0030979,0.00228228,0.00228228,0.00146667,0.000651057,0.000651057,-0.000164557,-0.00098017,-0.00098017,-0.000816808,-0.000653447,-0.000653447,-0.000490085,-0.000326723,-0.000326723,-0.000163362,-7.27596e-12
2,4,9,120.0,60.0,60.0,9.51781272888, ,-1.16415e-10,-0.00174067,-0.00348133,-0.00348133,-0.005222,-0.00696266,-0.00696266,-0.00609273,-0.00522279,-0.00522279,-0.00435286,-0.00348292,-0.00348292,-0.00130769,0.000867544,0.000867544,0.00304278,0.00521801,0.00521801,0.00413053,0.00304304,0.00304304,0.00195556,0.000868076,0.000868076,-0.000219409,-0.00130689,-0.00130689,-0.00108908,-0.000871262,-0.000871262,-0.000653447,-0.000435631,-0.000435631,-0.000217816,0.0
2,4,9,150.0,75.0,75.0,9.20953273773, ,-1.16415e-10,-0.00209852,-0.00406066,-0.00406066,-0.00666819,-0.0097122,-0.0097122,-0.00792736,-0.00605924,-0.00605924,-0.005217,-0.00415797,-0.00415797,-0.00152016,0.00111765,0.00111765,0.00375545,0.00639326,0.00639326,0.0050711,0.00374894,0.00374894,0.00242678,0.00110462,0.00110462,-0.000217539,-0.0015397,-0.0015397,-0.00128308,-0.00102647,-0.00102647,-0.00076985,-0.000513233,-0.000513233,-0.000256617,0.0
2,4,9,180.0,90.0,90.0,8.827293396, ,-1.16415e-10,-0.00240327,-0.00447063,-0.00447063,-0.00812753,-0.0122923,-0.0122923,-0.0100072,-0.00735308,-0.00735308,-0.00592749,-0.00469897,-0.00469897,-0.00165453,0.0013899,0.0013899,0.00443433,0.00752636,0.00752636,0.00598243,0.00440364,0.00440364,0.00288522,0.00135404,0.00135404,-0.000177143,-0.00170832,-0.00170832,-0.0014236,-0.00113888,-0.00113888,-0.000854162,-0.000569441,-0.000569441,-0.000284721,-1.45519e-11
2,4,9,210.0,105.0,105.0,8.44707679749, ,0.0,-0.00268044,-0.00484351,-0.00484351,-0.00945481,-0.0146326,-0.0146326,-0.0119333,-0.00901006,-0.00901006,-0.00691469,-0.00510971,-0.00510971,-0.0018237,0.00154461,0.00154461,0.00506978,0.00911579,0.00911579,0.00711621,0.00479276,0.00479276,0.00324455,0.00153251,0.00153251,-0.000179526,-0.00189156,-0.00189156,-0.0015763,-0.00126104,-0.00126104,-0.000945782,-0.000630521,-0.000630521,-0.000315261,-1.45519e-11
2,4,9,240.0,120.0,120.0,7.4817070961, ,-1.16415e-10,-0.00268561,-0.00485047,-0.00485047,-0.00947957,-0.0211189,-0.0211189,-0.016632,-0.00720755,-0.00720755,-0.00679922,-0.00495343,-0.00495343,-0.00159712,0.00176633,0.00176633,0.00563758,0.0101098,0.0101098,0.00770908,0.00505427,0.00505427,0.00353319,0.00177253,0.00177253,1.1871e-05,-0.00174879,-0.00174879,-0.00145732,-0.00116586,-0.00116586,-0.000874395,-0.00058293,-0.00058293,-0.000291465,-1.45519e-11
2,4,9,270.0,135.0,135.0,6.72941541672, ,-1.16415e-10,-0.00269027,-0.00485674,-0.00485674,-0.00950188,-0.0275616,-0.0275616,-0.021303,-0.00542557,-0.00542557,-0.00668836,-0.00479465,-0.00479465,-0.00137088,0.00198735,0.00198735,0.00620216,0.0110975,0.0110975,0.00829826,0.00531434,0.00531434,0.00382038,0.00201156,0.00201156,0.000202736,-0.00160609,-0.00160609,-0.00133841,-0.00107073,-0.00107073,-0.000803044,-0.000535363,-0.000535363,-0.000267681,-1.45519e-11
2,4,9,300.0,150.0,150.0,6.12783622742, ,-2.32831e-10,-0.00269495,-0.00486303,-0.00486303,-0.00952427,-0.0340427,-0.0340427,-0.0259984,-0.00362303,-0.00362303,-0.00657229,-0.00463705,-0.00463705,-0.00114383,0.00220915,0.00220915,0.00676874,0.0120887,0.0120887,0.00888954,0.00557535,0.00557535,0.0041086,0.00225144,0.00225144,0.000394282,-0.00146288,-0.00146288,-0.00121906,-0.000975252,-0.000975252,-0.000731439,-0.000487626,-0.000487626,-0.000243813,-1.45519e-11
2,4,9,330.0,165.0,165.0,5.63004875183, ,0.0,-0.00269922,-0.00486878,-0.00486878,-0.00954474,-0.0404688,-0.0404688,-0.0306587,-0.00184352,-0.00184352,-0.00646746,-0.00449257,-0.00449257,-0.00093633,0.00241186,0.00241186,0.00728654,0.012937,0.012937,0.00958743,0.00602905,0.00602905,0.004372,0.00247067,0.00247067,0.000569335,-0.001332,-0.001332,-0.00111,-0.000887998,-0.000887998,-0.000665999,-0.000443999,-0.000443999,-0.000222,-1.45519e-11
2,4,9,360.0,180.0,180.0,5.21504116058, ,0.0,-0.00270348,-0.00487451,-0.00487451,-0.00956514,-0.0468911,-0.0468911,-0.0353163,-6.52857e-05,-6.52857e-05,-0.00636301,-0.00434858,-0.00434858,-0.000729536,0.00261388,0.00261388,0.00780259,0.0137802,0.0137802,0.0102885,0.00648884,0.00648884,0.00463451,0.00268915,0.00268915,0.000743793,-0.00120156,-0.00120156,-0.0010013,-0.000801042,-0.000801042,-0.000600782,-0.000400521,-0.000400521,-0.000200261,0.0
2,4,9,390.0,195.0,195.0,4.86394834518, ,-1.16415e-10,-0.00270775,-0.00488024,-0.00488024,-0.00958556,-0.0533239,-0.0533239,-0.0399806,0.00171703,0.00171703,-0.00625834,-0.00420442,-0.00420442,-0.000522462,0.00281617,0.00281617,0.00831933,0.0146247,0.0146247,0.0109906,0.00694926,0.00694926,0.00489737,0.00290793,0.00290793,0.000918488,-0.00107095,-0.00107095,-0.00089246,-0.000713968,-0.000713968,-0.000535476,-0.000356984,-0.000356984,-0.000178492,-1.45519e-11
0.0,0.5,1.0,1.0,1.5,2.0,2.0,2.5,3.0,3.0,3.5,4.0,4.0,4.5,5.0,5.0,5.5,6.0,6.0,6.5,7.0,7.0,7.5,8.0,8.0,8.5,9.0,9.0,9.5,10.0,10.0,10.5,11.0,11.0,11.5,12.0
